Item,Value,NAME,LC_1,AGG_NAME_1,LC_2,AGG_NAME_2,CLIMATE,OCS_CF_FactorLandUse,OCS_CF_FactorInput,OCS_CF_FactorManagement,Sources
183,183,170_20_2,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1627,1627,170_20_3,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
3071,3071,170_20_4,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Cold_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
4515,4515,170_20_5,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Cold_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
8847,8847,170_20_6,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Tropical Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
5959,5959,170_20_7,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Tropical_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
7403,7403,170_20_8,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Tropical_Moist,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
11735,11735,170_20_9,"Tree cover, flooded, saline water",Wetlands,"Cropland, irrigated or post-flooding",Cropland,Warm_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
11393,11393,170_200_1,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
14281,14281,170_200_10,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Warm_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1285,1285,170_200_2,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
2729,2729,170_200_3,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
4173,4173,170_200_4,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Cold_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
5617,5617,170_200_5,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Cold_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
9949,9949,170_200_6,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Tropical Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
7061,7061,170_200_7,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Tropical_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
8505,8505,170_200_8,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Tropical_Moist,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
12837,12837,170_200_9,"Tree cover, flooded, saline water",Wetlands,Bare areas,Bare land and other areas,Warm_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
11431,11431,170_201_1,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
14319,14319,170_201_10,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Warm_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1323,1323,170_201_2,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
2767,2767,170_201_3,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
4211,4211,170_201_4,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Cold_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
5655,5655,170_201_5,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Cold_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
9987,9987,170_201_6,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Tropical Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
7099,7099,170_201_7,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Tropical_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
8543,8543,170_201_8,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Tropical_Moist,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
12875,12875,170_201_9,"Tree cover, flooded, saline water",Wetlands,Consolidated bare areas,Bare land and other areas,Warm_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
11469,11469,170_202_1,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
14357,14357,170_202_10,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Warm_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1361,1361,170_202_2,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
2805,2805,170_202_3,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
4249,4249,170_202_4,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Cold_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
5693,5693,170_202_5,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Cold_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
10025,10025,170_202_6,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Tropical Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
7137,7137,170_202_7,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Tropical_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
8581,8581,170_202_8,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Tropical_Moist,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
12913,12913,170_202_9,"Tree cover, flooded, saline water",Wetlands,Unconsolidated bare areas,Bare land and other areas,Warm_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
11507,11507,170_210_1,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
14395,14395,170_210_10,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Warm_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1399,1399,170_210_2,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
2843,2843,170_210_3,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
4287,4287,170_210_4,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Cold_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
5731,5731,170_210_5,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Cold_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
10063,10063,170_210_6,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Tropical Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
7175,7175,170_210_7,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Tropical_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
8619,8619,170_210_8,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Tropical_Moist,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
12951,12951,170_210_9,"Tree cover, flooded, saline water",Wetlands,Water bodies,Water bodies,Warm_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
11545,11545,170_220_1,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
14433,14433,170_220_10,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Warm_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1437,1437,170_220_2,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
2881,2881,170_220_3,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
4325,4325,170_220_4,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Cold_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
5769,5769,170_220_5,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Cold_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
10101,10101,170_220_6,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Tropical Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
7213,7213,170_220_7,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Tropical_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
8657,8657,170_220_8,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Tropical_Moist,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
12989,12989,170_220_9,"Tree cover, flooded, saline water",Wetlands,Permanent snow and ice,Bare land and other areas,Warm_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
10329,10329,170_30_1,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
13217,13217,170_30_10,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Warm_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
221,221,170_30_2,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1665,1665,170_30_3,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
3109,3109,170_30_4,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Cold_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
4553,4553,170_30_5,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Cold_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
8885,8885,170_30_6,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Tropical Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
5997,5997,170_30_7,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Tropical_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
7441,7441,170_30_8,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Tropical_Moist,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
11773,11773,170_30_9,"Tree cover, flooded, saline water",Wetlands,"Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)",Cropland,Warm_Temperate_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
10367,10367,170_40_1,"Tree cover, flooded, saline water",Wetlands,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","Shrubs, grasslands and sparsely vegetated areas",,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
13255,13255,170_40_10,"Tree cover, flooded, saline water",Wetlands,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","Shrubs, grasslands and sparsely vegetated areas",Warm_Temperate_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
259,259,170_40_2,"Tree cover, flooded, saline water",Wetlands,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","Shrubs, grasslands and sparsely vegetated areas",Boreal_Dry,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
1703,1703,170_40_3,"Tree cover, flooded, saline water",Wetlands,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","Shrubs, grasslands and sparsely vegetated areas",Boreal_Wet,0.04,1,1,All but refractory carbon is considered oxidised IPCC 2013 Wetlands Supplement (Mangrove soils)
